PricingDate,Product,Customer,Channel,Territory,ContractQuantity,InvoicePrice,InvoiceAmount,NetPrice,NetAmount
18-DEC-12,Product_126,Customer_1342,Channel_8,Territory_5,6,239,1434,239,1434
06-SEP-12,Product_58,Customer_764,Channel_7,Territory_29,5,59.5,297.5,59.5,297.5
02-NOV-12,Product_98,Customer_368,Channel_7,Territory_33,10,42.25,422.5,42.25,422.5
11-JUL-12,Product_47,Customer_9,Channel_4,Territory_25,2,114.8,229.6,114.8,229.6
09-NOV-12,Product_135,Customer_764,Channel_7,Territory_29,30,13,390,13,390
03-AUG-12,Product_103,Customer_767,Channel_8,Territory_6,2,750,1500,750,1500
11-DEC-12,Product_130,Customer_1442,Channel_8,Territory_50,10,82,820,82,820
14-AUG-12,Product_80,Customer_333,Channel_7,Territory_38,1,146.9,146.9,146.9,146.9
19-SEP-12,Product_100,Customer_1487,Channel_7,Territory_15,2,49.62,99.24,49.62,99.24
26-DEC-12,Product_126,Customer_1424,Channel_4,Territory_98,5,239,1195,239,1195
05-DEC-12,Product_126,Customer_1286,Channel_4,Territory_41,2,239,478,239,478
06-JUL-12,Product_130,Customer_1614,Channel_7,Territory_38,130,107,13910,82.31,10700.3
15-AUG-12,Product_42,Customer_155,Channel_7,Territory_25,5,82,410,82,410
05-OCT-12,Product_51,Customer_1887,Channel_7,Territory_28,30,36.4,1092,36.4,1092
07-SEP-12,Product_3,Customer_1614,Channel_7,Territory_38,1,404.2,404.2,404.2,404.2
19-DEC-12,Product_130,Customer_1887,Channel_7,Territory_28,8,82,656,82,656
02-AUG-12,Product_49,Customer_1614,Channel_7,Territory_38,10,62.5,625,62.5,625
14-NOV-12,Product_66,Customer_1473,Channel_7,Territory_15,12,6.51,78.12,6.51,78.12
06-SEP-12,Product_26,Customer_337,Channel_7,Territory_1,2,17.29,34.58,17.29,34.58
08-AUG-12,Product_51,Customer_1887,Channel_7,Territory_28,30,36.4,1092,36.4,1092
07-NOV-12,Product_47,Customer_588,Channel_6,Territory_64,20,101.91,2038.2,101.91,2038.2
11-DEC-12,Product_123,Customer_549,Channel_7,Territory_32,1,35.29,35.29,35.29,35.29
19-NOV-12,Product_70,Customer_14,Channel_7,Territory_29,1,92,92,92,92
02-JUL-12,Product_9,Customer_57,Channel_7,Territory_28,6,6.51,39.06,6.51,39.06
22-DEC-12,Product_59,Customer_549,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95
20-SEP-12,Product_115,Customer_960,Channel_4,Territory_78,48,16.5,792,8.25,396
26-SEP-12,Product_135,Customer_79,Channel_7,Territory_32,4,9.3,37.2,9.3,37.2
04-DEC-12,Product_116,Customer_1563,Channel_7,Territory_31,6,6.51,39.06,6.51,39.06
27-JUL-12,Product_42,Customer_120,Channel_7,Territory_97,3,82,246,82,246
14-DEC-12,Product_130,Customer_1427,Channel_7,Territory_38,70,107,7490,76.43,5350.1
23-JUL-12,Product_85,Customer_579,Channel_6,Territory_55,50,40,2000,40,2000
18-JUL-12,Product_52,Customer_569,Channel_7,Territory_31,3,40,120,40,120
21-SEP-12,Product_123,Customer_549,Channel_7,Territory_32,1,35.29,35.29,35.29,35.29
10-OCT-12,Product_65,Customer_1789,Channel_8,Territory_15,12,17.29,207.48,17.29,207.48
30-JUL-12,Product_128,Customer_1347,Channel_8,Territory_45,6,750,4500,375,2250
29-OCT-12,Product_71,Customer_499,Channel_7,Territory_28,145,119.5,17327.5,82.41,11949.45
01-NOV-12,Product_91,Customer_699,Channel_4,Territory_10,24,30,720,15,360
11-SEP-12,Product_92,Customer_1605,Channel_8,Territory_12,10,19.6,196,19.6,196
12-JUL-12,Product_66,Customer_1878,Channel_7,Territory_28,6,6.51,39.06,6.51,39.06
01-AUG-12,Product_106,Customer_1654,Channel_4,Territory_23,15,50,750,33.33,499.95
24-DEC-12,Product_106,Customer_1318,Channel_8,Territory_50,10,33,330,33,330
23-JUL-12,Product_71,Customer_1318,Channel_8,Territory_50,1,75,75,75,75
27-NOV-12,Product_100,Customer_1272,Channel_4,Territory_54,180,64.5,11610,35.83,6449.4
10-AUG-12,Product_42,Customer_1337,Channel_4,Territory_22,3,82,246,82,246
05-JUL-12,Product_49,Customer_1347,Channel_8,Territory_45,10,57.7,577,57.7,577
12-NOV-12,Product_47,Customer_1318,Channel_8,Territory_50,8,114.8,918.4,114.8,918.4
07-NOV-12,Product_72,Customer_1605,Channel_8,Territory_12,8,64.4,515.2,64.4,515.2
12-NOV-12,Product_110,Customer_736,Channel_8,Territory_45,3,1125,3375,1125,3375
10-DEC-12,Product_123,Customer_850,Channel_11,Territory_49,30,40,1200,40,1200
04-DEC-12,Product_123,Customer_1632,Channel_4,Territory_79,3,40,120,40,120
16-NOV-12,Product_17,Customer_1611,Channel_4,Territory_39,2,323.4,646.8,323.4,646.8
06-SEP-12,Product_101,Customer_639,Channel_10,Territory_3,2,55,110,55,110
16-JUL-12,Product_130,Customer_723,Channel_8,Territory_50,63,82,5166,78.1,4920.3
06-JUL-12,Product_108,Customer_1615,Channel_8,Territory_50,2,66.3,132.6,66.3,132.6
17-OCT-12,Product_17,Customer_412,Channel_7,Territory_38,1,323.4,323.4,323.4,323.4
25-SEP-12,Product_98,Customer_524,Channel_7,Territory_38,4,42.25,169,42.25,169
22-AUG-12,Product_3,Customer_490,Channel_7,Territory_38,1,404.2,404.2,404.2,404.2
13-SEP-12,Product_98,Customer_396,Channel_7,Territory_31,10,42.25,422.5,42.25,422.5
05-SEP-12,Product_126,Customer_1359,Channel_7,Territory_61,2,243.8,487.6,243.8,487.6
10-SEP-12,Product_84,Customer_583,Channel_8,Territory_50,30,60,1800,60,1800
19-DEC-12,Product_30,Customer_583,Channel_8,Territory_50,10,56,560,56,560
28-DEC-12,Product_118,Customer_289,Channel_4,Territory_39,36,140,5040,70,2520
23-JUL-12,Product_113,Customer_723,Channel_8,Territory_50,2,1200,2400,1200,2400
01-NOV-12,Product_70,Customer_1346,Channel_7,Territory_33,2,92,184,92,184
27-AUG-12,Product_17,Customer_451,Channel_7,Territory_38,1,323.4,323.4,323.4,323.4
20-JUL-12,Product_27,Customer_596,Channel_8,Territory_45,10,51.7,517,51.7,517
14-NOV-12,Product_19,Customer_596,Channel_8,Territory_45,10,87,870,87,870
10-JUL-12,Product_88,Customer_1347,Channel_8,Territory_45,5,21.7,108.5,21.7,108.5
05-SEP-12,Product_71,Customer_736,Channel_8,Territory_45,10,75,750,75,750
21-NOV-12,Product_59,Customer_1347,Channel_8,Territory_45,150,8.6,1290,8.6,1290
24-OCT-12,Product_86,Customer_1347,Channel_8,Territory_45,10,22,220,22,220
16-JUL-12,Product_47,Customer_615,Channel_6,Territory_95,80,101.91,8152.8,101.91,8152.8
03-JUL-12,Product_106,Customer_912,Channel_4,Territory_23,15,50,750,33.33,499.95
28-AUG-12,Product_8,Customer_1803,Channel_8,Territory_45,20,12.1,242,12.1,242
07-NOV-12,Product_97,Customer_1347,Channel_8,Territory_45,22,94.5,2079,94.5,2079
19-SEP-12,Product_43,Customer_1678,Channel_8,Territory_5,50,56,2800,56,2800
23-JUL-12,Product_70,Customer_736,Channel_8,Territory_45,3,92,276,92,276
12-OCT-12,Product_3,Customer_1726,Channel_8,Territory_111,15,404.2,6063,404.2,6063
10-JUL-12,Product_69,Customer_1674,Channel_5,Territory_12,12,1638,19656,1638,19656
22-DEC-12,Product_59,Customer_1471,Channel_7,Territory_32,30,12.5,375,8.33,249.9
18-SEP-12,Product_98,Customer_1623,Channel_8,Territory_111,70,39,2730,39,2730
18-DEC-12,Product_42,Customer_1811,Channel_7,Territory_19,4,82,328,82,328
06-DEC-12,Product_135,Customer_1856,Channel_7,Territory_32,6,9.3,55.8,9.3,55.8
05-SEP-12,Product_126,Customer_709,Channel_8,Territory_5,1,239,239,239,239
05-DEC-12,Product_32,Customer_474,Channel_7,Territory_31,17,108.5,1844.5,63.82,1084.94
07-DEC-12,Product_123,Customer_1671,Channel_8,Territory_12,6,50,300,50,300
15-OCT-12,Product_112,Customer_243,Channel_10,Territory_30,40,90,3600,45,1800
12-OCT-12,Product_63,Customer_1726,Channel_8,Territory_107,5,46.43,232.15,46.43,232.15
23-NOV-12,Product_100,Customer_482,Channel_7,Territory_31,102,64.5,6579,37.94,3869.88
09-NOV-12,Product_71,Customer_1710,Channel_10,Territory_75,33,75,2475,68.18,2249.94
13-DEC-12,Product_130,Customer_157,Channel_7,Territory_19,70,107,7490,76.43,5350.1
02-AUG-12,Product_44,Customer_1726,Channel_8,Territory_111,7,410,2870,410,2870
01-AUG-12,Product_47,Customer_1623,Channel_8,Territory_111,7,114.8,803.6,114.8,803.6
12-JUL-12,Product_94,Customer_1671,Channel_8,Territory_12,30,70,2100,70,2100
11-OCT-12,Product_98,Customer_162,Channel_3,Territory_21,12,42.25,507,42.25,507
02-OCT-12,Product_20,Customer_1262,Channel_4,Territory_23,25,75,1875,30,750
20-NOV-12,Product_57,Customer_1398,Channel_7,Territory_28,155,14.3,2216.5,9.23,1430.65
22-OCT-12,Product_117,Customer_482,Channel_7,Territory_31,35,122.9,4301.5,105.34,3686.9
14-NOV-12,Product_106,Customer_1127,Channel_4,Territory_103,40,50,2000,25,1000
09-AUG-12,Product_49,Customer_1710,Channel_10,Territory_75,12,62.5,750,62.5,750
13-AUG-12,Product_110,Customer_1468,Channel_8,Territory_12,5,1125,5625,1125,5625
16-NOV-12,Product_68,Customer_1309,Channel_4,Territory_54,24,45,1080,22.5,540
22-NOV-12,Product_20,Customer_1726,Channel_8,Territory_111,30,50,1500,50,1500
01-OCT-12,Product_41,Customer_1726,Channel_8,Territory_110,3,985,2955,985,2955
06-DEC-12,Product_49,Customer_1762,Channel_7,Territory_28,5,62.5,312.5,62.5,312.5
01-AUG-12,Product_20,Customer_1262,Channel_4,Territory_23,25,75,1875,30,750
12-JUL-12,Product_43,Customer_474,Channel_7,Territory_31,15,86.8,1302,57.87,868.05
04-OCT-12,Product_30,Customer_1262,Channel_4,Territory_23,20,86.8,1736,43.4,868
18-DEC-12,Product_43,Customer_1677,Channel_4,Territory_10,80,86.8,6944,54.25,4340
25-SEP-12,Product_120,Customer_1756,Channel_4,Territory_34,40,30,1200,15,600
24-JUL-12,Product_90,Customer_243,Channel_10,Territory_30,10,41,410,41,410
10-AUG-12,Product_123,Customer_1671,Channel_8,Territory_12,6,50,300,50,300
27-JUL-12,Product_30,Customer_1542,Channel_7,Territory_28,15,86.8,1302,57.87,868.05
03-JUL-12,Product_33,Customer_1623,Channel_8,Territory_111,15,40,600,40,600
11-OCT-12,Product_43,Customer_868,Channel_4,Territory_54,8,86.8,694.4,54.25,434
20-JUL-12,Product_3,Customer_1471,Channel_7,Territory_32,1,404.2,404.2,404.2,404.2
05-SEP-12,Product_31,Customer_464,Channel_7,Territory_33,9,108.5,976.5,60.28,542.52
04-OCT-12,Product_71,Customer_1623,Channel_8,Territory_111,20,75,1500,75,1500
28-NOV-12,Product_120,Customer_788,Channel_4,Territory_63,20,30,600,15,300
26-SEP-12,Product_126,Customer_1406,Channel_7,Territory_65,1,243.8,243.8,243.8,243.8
04-OCT-12,Product_50,Customer_1623,Channel_8,Territory_111,30,62.6,1878,62.6,1878
16-OCT-12,Product_130,Customer_1623,Channel_8,Territory_111,210,82,17220,78.1,16401
16-AUG-12,Product_51,Customer_1726,Channel_8,Territory_111,40,36.4,1456,36.4,1456
05-JUL-12,Product_135,Customer_415,Channel_7,Territory_31,12,13,156,13,156
27-NOV-12,Product_129,Customer_1726,Channel_8,Territory_110,10,2350,23500,1175,11750
03-OCT-12,Product_59,Customer_1213,Channel_11,Territory_54,340,12.5,4250,7.35,2499
07-DEC-12,Product_123,Customer_1726,Channel_8,Territory_111,100,50,5000,50,5000
07-SEP-12,Product_130,Customer_1674,Channel_5,Territory_12,5100,76.98,392598,45.28,230928
29-AUG-12,Product_130,Customer_1757,Channel_5,Territory_74,130,75.18,9773.4,43.95,5713.5
06-NOV-12,Product_98,Customer_464,Channel_7,Territory_33,15,42.25,633.75,42.25,633.75
19-OCT-12,Product_42,Customer_1536,Channel_7,Territory_33,3,82,246,82,246
27-NOV-12,Product_106,Customer_162,Channel_3,Territory_21,300,30,9000,30,9000
02-OCT-12,Product_71,Customer_201,Channel_4,Territory_52,27,119.5,3226.5,88.52,2390.04
19-SEP-12,Product_25,Customer_240,Channel_11,Territory_21,70,18.5,1295,13.21,924.7
22-NOV-12,Product_80,Customer_709,Channel_8,Territory_5,4,127.7,510.8,127.7,510.8
02-OCT-12,Product_47,Customer_1406,Channel_7,Territory_31,3,114.8,344.4,114.8,344.4
07-DEC-12,Product_90,Customer_1033,Channel_4,Territory_16,10,41,410,41,410
21-SEP-12,Product_42,Customer_1726,Channel_8,Territory_111,10,82,820,82,820
12-OCT-12,Product_53,Customer_1726,Channel_8,Territory_111,40,67,2680,67,2680
26-SEP-12,Product_126,Customer_271,Channel_4,Territory_58,5,239,1195,239,1195
01-OCT-12,Product_111,Customer_1726,Channel_8,Territory_111,20,33,660,33,660
03-JUL-12,Product_33,Customer_1726,Channel_8,Territory_111,100,40,4000,40,4000
24-JUL-12,Product_126,Customer_1674,Channel_5,Territory_12,240,203.7,48888,203.7,48888
09-OCT-12,Product_98,Customer_415,Channel_7,Territory_31,4,42.25,169,42.25,169
08-OCT-12,Product_32,Customer_482,Channel_7,Territory_31,37,108.5,4014.5,58.65,2170.05
04-DEC-12,Product_42,Customer_243,Channel_10,Territory_30,1,82,82,82,82
02-NOV-12,Product_130,Customer_482,Channel_7,Territory_31,160,107,17120,66.88,10700.8
03-NOV-12,Product_25,Customer_1726,Channel_8,Territory_107,150,14.2,2130,14.2,2130
14-DEC-12,Product_97,Customer_1163,Channel_4,Territory_11,6,116,696,96.67,580.02
12-OCT-12,Product_124,Customer_505,Channel_7,Territory_31,6,18.13,108.78,18.13,108.78
22-OCT-12,Product_94,Customer_201,Channel_4,Territory_52,30,70,2100,70,2100
13-JUL-12,Product_42,Customer_1468,Channel_8,Territory_12,5,82,410,82,410
21-SEP-12,Product_34,Customer_1726,Channel_8,Territory_111,100,73.5,7350,73.5,7350
16-NOV-12,Product_135,Customer_507,Channel_7,Territory_19,10,13,130,13,130
07-DEC-12,Product_130,Customer_1496,Channel_8,Territory_12,10,82,820,82,820
24-JUL-12,Product_76,Customer_1726,Channel_8,Territory_111,15,41.8,627,41.8,627
26-NOV-12,Product_8,Customer_775,Channel_8,Territory_18,10,12.1,121,12.1,121
03-AUG-12,Product_126,Customer_398,Channel_7,Territory_58,1,243.8,243.8,243.8,243.8
16-AUG-12,Product_32,Customer_1726,Channel_8,Territory_111,110,64.4,7084,64.4,7084
14-SEP-12,Product_123,Customer_1815,Channel_7,Territory_19,10,40,400,40,400
23-NOV-12,Product_18,Customer_1726,Channel_8,Territory_111,2,275.8,551.6,275.8,551.6
04-DEC-12,Product_58,Customer_482,Channel_7,Territory_31,3,59.5,178.5,59.5,178.5
16-AUG-12,Product_94,Customer_775,Channel_8,Territory_18,10,70,700,70,700
16-JUL-12,Product_33,Customer_494,Channel_10,Territory_57,6,40,240,40,240
30-OCT-12,Product_44,Customer_42,Channel_8,Territory_6,2,410,820,410,820
25-SEP-12,Product_126,Customer_414,Channel_7,Territory_66,1,243.8,243.8,243.8,243.8
15-OCT-12,Product_30,Customer_1294,Channel_4,Territory_11,16,86.8,1388.8,54.25,868
24-JUL-12,Product_72,Customer_36,Channel_5,Territory_50,500,37.24,18620,37.24,18620
30-OCT-12,Product_106,Customer_559,Channel_8,Territory_112,30,50,1500,33.33,999.9
09-OCT-12,Product_8,Customer_31,Channel_11,Territory_14,39,13.9,542.1,10.69,416.91
02-JUL-12,Product_31,Customer_185,Channel_7,Territory_28,16,108.5,1736,67.81,1084.96
23-NOV-12,Product_130,Customer_252,Channel_10,Territory_75,21,82,1722,78.1,1640.1
02-NOV-12,Product_72,Customer_1111,Channel_4,Territory_10,17,108.5,1844.5,63.82,1084.94
23-JUL-12,Product_135,Customer_126,Channel_10,Territory_75,200,13,2600,13,2600
27-SEP-12,Product_54,Customer_1634,Channel_11,Territory_16,28,13,364,9.29,260.12
17-JUL-12,Product_90,Customer_559,Channel_8,Territory_112,50,41,2050,41,2050
24-OCT-12,Product_123,Customer_1476,Channel_7,Territory_32,2,35.29,70.58,35.29,70.58
07-DEC-12,Product_7,Customer_59,Channel_4,Territory_21,40,25,1000,12.5,500
11-SEP-12,Product_8,Customer_1461,Channel_4,Territory_16,12,13.9,166.8,11.58,138.96
07-AUG-12,Product_122,Customer_1005,Channel_4,Territory_14,18,90,1620,50,900
05-DEC-12,Product_7,Customer_1205,Channel_4,Territory_17,45,25,1125,16.67,750.15
11-OCT-12,Product_32,Customer_765,Channel_4,Territory_23,90,46.97,4227.3,26.09,2348.1
27-NOV-12,Product_31,Customer_835,Channel_4,Territory_91,17,108.5,1844.5,63.82,1084.94
05-DEC-12,Product_106,Customer_1205,Channel_4,Territory_17,45,50,2250,33.33,1499.85
09-NOV-12,Product_91,Customer_719,Channel_4,Territory_54,75,30,2250,20,1500
06-JUL-12,Product_102,Customer_1685,Channel_4,Territory_17,98,10.3,1009.4,7.36,721.28
24-OCT-12,Product_123,Customer_1709,Channel_7,Territory_32,2,35.29,70.58,35.29,70.58
21-DEC-12,Product_130,Customer_332,Channel_7,Territory_31,70,107,7490,76.43,5350.1
30-OCT-12,Product_104,Customer_739,Channel_4,Territory_11,30,15,450,15,450
04-DEC-12,Product_100,Customer_1438,Channel_7,Territory_31,17,64.5,1096.5,37.94,644.98
04-OCT-12,Product_47,Customer_1476,Channel_7,Territory_32,1,114.8,114.8,114.8,114.8
06-DEC-12,Product_30,Customer_1394,Channel_4,Territory_10,16,86.8,1388.8,54.25,868
01-NOV-12,Product_59,Customer_1776,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95
01-NOV-12,Product_135,Customer_755,Channel_7,Territory_32,9,9.3,83.7,9.3,83.7
07-AUG-12,Product_47,Customer_159,Channel_7,Territory_33,1,114.8,114.8,114.8,114.8
04-OCT-12,Product_129,Customer_758,Channel_8,Territory_5,8,2350,18800,1175,9400
06-DEC-12,Product_135,Customer_1709,Channel_7,Territory_32,24,9.3,223.2,9.3,223.2
02-OCT-12,Product_92,Customer_159,Channel_7,Territory_33,26,24.5,637,18.85,490.1
02-AUG-12,Product_59,Customer_629,Channel_7,Territory_31,28,12.5,350,8.93,250.04
18-JUL-12,Product_102,Customer_159,Channel_7,Territory_33,29,10.3,298.7,7.1,205.9
13-AUG-12,Product_135,Customer_1776,Channel_7,Territory_32,7,9.3,65.1,9.3,65.1
04-OCT-12,Product_135,Customer_302,Channel_7,Territory_32,2,9.3,18.6,9.3,18.6
03-OCT-12,Product_91,Customer_719,Channel_4,Territory_54,200,30,6000,15,3000
09-AUG-12,Product_124,Customer_425,Channel_7,Territory_33,7,18.13,126.91,15.54,108.78
13-JUL-12,Product_58,Customer_185,Channel_7,Territory_28,2,59.5,119,59.5,119
08-NOV-12,Product_59,Customer_126,Channel_10,Territory_75,290,12.5,3625,8.62,2499.8
21-SEP-12,Product_135,Customer_1709,Channel_7,Territory_32,8,9.3,74.4,9.3,74.4
30-OCT-12,Product_129,Customer_758,Channel_8,Territory_5,4,2350,9400,1175,4700
13-DEC-12,Product_130,Customer_758,Channel_8,Territory_5,4,82,328,82,328
14-AUG-12,Product_3,Customer_465,Channel_7,Territory_19,1,404.2,404.2,404.2,404.2
22-AUG-12,Product_42,Customer_755,Channel_7,Territory_32,4,82,328,82,328
04-DEC-12,Product_114,Customer_1607,Channel_7,Territory_32,10,30,300,30,300
16-NOV-12,Product_94,Customer_1633,Channel_4,Territory_67,30,70,2100,70,2100
06-DEC-12,Product_52,Customer_741,Channel_4,Territory_14,15,40,600,40,600
12-SEP-12,Product_27,Customer_299,Channel_4,Territory_63,10,51.7,517,51.7,517
16-OCT-12,Product_135,Customer_215,Channel_7,Territory_32,3,9.3,27.9,9.3,27.9
13-SEP-12,Product_49,Customer_399,Channel_7,Territory_29,6,62.5,375,62.5,375
21-SEP-12,Product_123,Customer_755,Channel_7,Territory_32,2,35.29,70.58,35.29,70.58
12-NOV-12,Product_124,Customer_1747,Channel_7,Territory_28,12,18.13,217.56,18.13,217.56
11-OCT-12,Product_130,Customer_915,Channel_4,Territory_82,910,107,97370,82.31,74902.1
04-OCT-12,Product_102,Customer_404,Channel_7,Territory_26,28,10.3,288.4,7.36,206.08
11-JUL-12,Product_130,Customer_367,Channel_7,Territory_92,130,107,13910,82.31,10700.3
01-NOV-12,Product_59,Customer_652,Channel_7,Territory_32,15,12.5,187.5,8.33,124.95
01-OCT-12,Product_30,Customer_278,Channel_4,Territory_11,12,56,672,56,672
29-NOV-12,Product_82,Customer_367,Channel_7,Territory_92,80,147,11760,91.88,7350.4
06-DEC-12,Product_59,Customer_180,Channel_7,Territory_28,310,12.5,3875,8.06,2498.6
02-AUG-12,Product_98,Customer_633,Channel_7,Territory_35,5,42.25,211.25,42.25,211.25
05-OCT-12,Product_44,Customer_559,Channel_8,Territory_112,2,410,820,410,820
28-DEC-12,Product_72,Customer_1825,Channel_7,Territory_28,92,108.5,9982,58.97,5425.24
23-JUL-12,Product_126,Customer_193,Channel_7,Territory_69,7,243.8,1706.6,243.8,1706.6
24-SEP-12,Product_72,Customer_88,Channel_7,Territory_38,90,108.5,9765,60.28,5425.2
02-NOV-12,Product_73,Customer_631,Channel_7,Territory_1,6,18.13,108.78,18.13,108.78
30-JUL-12,Product_52,Customer_425,Channel_7,Territory_33,10,40,400,40,400
24-AUG-12,Product_47,Customer_1723,Channel_11,Territory_92,20,114.8,2296,114.8,2296
18-DEC-12,Product_125,Customer_17,Channel_11,Territory_25,9,335,3015,148.89,1340.01
18-JUL-12,Product_115,Customer_1289,Channel_4,Territory_92,30,16.5,495,11,330
22-NOV-12,Product_50,Customer_1723,Channel_11,Territory_92,10,62.6,626,62.6,626
09-NOV-12,Product_88,Customer_1826,Channel_3,Territory_49,26,25.4,660.4,19.54,508.04
21-SEP-12,Product_26,Customer_328,Channel_7,Territory_1,6,17.29,103.74,17.29,103.74
16-OCT-12,Product_52,Customer_652,Channel_7,Territory_32,2,40,80,40,80
12-SEP-12,Product_26,Customer_1410,Channel_7,Territory_2,6,24.7,148.2,24.7,148.2
24-DEC-12,Product_130,Customer_1534,Channel_7,Territory_35,70,107,7490,76.43,5350.1
01-OCT-12,Product_16,Customer_552,Channel_7,Territory_35,7,52.9,370.3,37.79,264.53
19-JUL-12,Product_60,Customer_526,Channel_10,Territory_100,6,1250,7500,1250,7500
22-NOV-12,Product_42,Customer_209,Channel_7,Territory_35,2,82,164,82,164
26-SEP-12,Product_102,Customer_1787,Channel_7,Territory_28,14,10.3,144.2,7.36,103.04
27-DEC-12,Product_130,Customer_933,Channel_4,Territory_23,6,107,642,89.17,535.02
24-JUL-12,Product_124,Customer_512,Channel_7,Territory_19,6,18.13,108.78,18.13,108.78
01-NOV-12,Product_54,Customer_575,Channel_11,Territory_40,28,13,364,9.29,260.12
02-OCT-12,Product_71,Customer_377,Channel_7,Territory_92,27,119.5,3226.5,88.52,2390.04
07-SEP-12,Product_32,Customer_1825,Channel_7,Territory_28,111,108.5,12043.5,58.65,6510.15
01-AUG-12,Product_94,Customer_1237,Channel_4,Territory_97,20,70,1400,70,1400
07-AUG-12,Product_44,Customer_303,Channel_7,Territory_27,1,405,405,405,405
13-AUG-12,Product_35,Customer_193,Channel_7,Territory_29,60,18.2,1092,15.17,910.2
10-SEP-12,Product_70,Customer_193,Channel_7,Territory_29,1,92,92,92,92
10-OCT-12,Product_76,Customer_1502,Channel_4,Territory_34,28,64.5,1806,34.55,967.4
12-SEP-12,Product_126,Customer_1704,Channel_7,Territory_69,1,243.8,243.8,243.8,243.8
26-NOV-12,Product_37,Customer_193,Channel_7,Territory_29,1,110,110,110,110
20-NOV-12,Product_90,Customer_1822,Channel_7,Territory_29,3,53.34,160.02,53.34,160.02
